[1]{'Version'}[1]{'ContractItem'}[1]{'CancellationStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'CustomerContractLifeCycleStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'Description'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'InternalID'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ProductCategory'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ProductDescription'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'SupportEndDate'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'SupportStartDate'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ValidityStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ConcurrentSessions'}[1]{'Content'},[1]{'Version'}[1]{'Description'}[1]{'Content'},[1]{'Version'}[1]{'EndDateTime'}[1]{'Content'},[1]{'Version'}[1]{'StartDateTime'}[1]{'Content'},[1]{'Version'}[1]{'ItemCount'}[1]{'Content'},[1]{'Version'}[1]{'ItemListCancellationStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ItemListCustomerContractLifeCycleStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ItemListValidityStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'SAPInternalID'}[1]{'Content'},contract_label,customer_earliest_start,customer_latest_end,customer_label,SLA,ProductCategory,service_level_regex,otrs_version,system_type,feature_add_ons,cancellation_date,customer_country,concat_volume,concat_currency,cancellation_date_orca,xml_key,[1]{'Version'}[1]{'EndCustomerID'}[1]{'Content'},[1]{'Version'}[1]{'OTRSSystemID'}[1]{'Content'}
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,6/10/23 22:00,6/10/22 22:00,Active,10,OTRS On-Premise SILVER,6/10/23 22:00,6/10/19 22:00,1,Canceled,Completed,Active,C2219,cancelled,6/10/19 22:00,6/10/23 23:59,cancelled,SILVER,On-Premise,Silver,8.0.13,auto,['OTRSSystemConfigurationHistory'],4/13/23 16:45,GERMANY,5994,EUR,4/13/23 16:45,8541,0SGMIkqx,18815
Canceled,Completed,OTRS On-Premise SILVER,20,Contracts On-Premise OTRS,OTRS On-Premise SILVER,6/10/23 22:00,3/10/23 23:00,Active,10,OTRS On-Premise SILVER,6/10/23 22:00,6/10/21 22:00,2,Partially Canceled,Completed,Active,C3726,cancelled,6/11/20 0:00,6/10/23 23:59,cancelled,SILVER,On-Premise,Silver,7.0.18,auto,"['GeneralCatalog', 'ImportExport', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'OTRSCalendarResourcePlanning', 'OTRSCICustomSearch', 'OTRSCIReferences', 'OTRSDynamicFieldCI', 'OTRSDynamicFieldDatabase', 'OTRSReady2AdoptITSMProcesses', 'OTRSServiceCategories', 'OTRSSystemConfigurationHistory', 'Survey']",No data,PANAMA,5996,USD,No data,5223,wsLefBXL,13630
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,6/14/23 22:00,6/14/22 22:00,Expired,10,OTRS SILVER,6/14/23 22:00,6/14/22 22:00,1,Canceled,Completed,Expired,C4257,cancelled,5/16/16 0:00,6/14/24 22:00,active,SILVER,SaaS,Silver,8.0.35,managed,"['OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSDynamicFieldCI', 'OTRSCIReferences', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSEscalationSuspend', 'OTRSServiceManagement', 'OTRSTicketWatchlist', 'SaaSUX3Base', 'SaaSPortalConnector']",7/11/22 15:42,GERMANY,2495,EUR,No data,3960,j4dAkwVC,10225
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,6/18/23 22:00,6/18/22 22:00,Expired,50,OTRS On-Premise GOLD,6/18/23 22:00,6/18/20 22:00,1,Canceled,Completed,Expired,C2937,cancelled,6/19/17 0:00,6/18/23 23:59,cancelled,GOLD,On-Premise,Gold,6.0.26,auto,"['ITSMIncidentProblemManagement', 'OTRSBusiness', 'ITSMServiceLevelManagement', 'ITSMCore', 'GeneralCatalog', 'ITSMChangeManagement', 'ImportExport', 'ITSMConfigurationManagement', 'Survey', 'OTRSTicketInvoker', 'OTRSTicketForms', 'OTRSStatePreselectionResponseTemplates', 'OTRSServiceResponsible', 'OTRSServiceBasedQueueRouting', 'OTRSITSMConfigurationManagementConnector', 'OTRSEscalationSuspend', 'OTRSCustomerFrontendLinkObject', 'OTRSCustomContactFields', 'OTRSAdjustSortTicketOverview', 'FAQ', 'SystemMonitoring', 'OTRSMasterSlave', 'ImportExportDynamicFields']",12/8/22 12:29,GERMANY,8251.2,EUR,No data,4082,QppGtyHD,12450
Canceled,Completed,OTRS On-Premise PLATINUM,10,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,6/18/23 22:00,6/18/22 22:00,Expired,200,OTRS On-Premise PLATINUM,6/18/23 22:00,6/18/20 22:00,1,Canceled,Completed,Expired,C2936,cancelled,6/19/17 0:00,6/18/23 23:59,cancelled,PLATINUM,On-Premise,Platinum,6.0.26,auto,"['Survey', 'OTRSTicketInvoker', 'OTRSTicketForms', 'OTRSStatePreselectionResponseTemplates', 'OTRSServiceResponsible', 'OTRSServiceCategories', 'OTRSMasterSlave', 'OTRSITSMConfigurationManagementConnector', 'OTRSEscalationSuspend', 'OTRSCustomerFrontendLinkObject', 'OTRSBusiness', 'OTRSAdjustSortTicketOverview', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'FAQ', 'OTRSCustomContactFields', 'SystemMonitoring']",12/8/22 12:29,GERMANY,23035.2,EUR,No data,2184,QppGtyHD,18397
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,6/24/23 22:00,6/24/22 22:00,Active,50,OTRS On-Premise GOLD,6/24/23 22:00,6/24/19 22:00,1,Canceled,Completed,Active,C2384,cancelled,10/25/17 0:00,6/24/23 23:59,cancelled,GOLD,On-Premise,Gold,7.0.13,auto,"['OTRSSystemConfigurationHistory', 'OTRSQueueResponsible', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSCICustomSearch', 'GeneralCatalog', 'ImportExport', 'ITSMConfigurationManagement', 'ITSMCore', 'OTRSCalendarResourcePlanning', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCIReferences', 'OTRSHideShowDynamicFields', 'OTRSMasterSlave', 'OTRSServiceBasedQueueRouting', 'SystemMonitoring']",6/21/23 10:05,GERMANY,9995,EUR,4/18/23 14:19,7253,epccsqiW,11565
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,6/24/23 22:00,6/24/22 22:00,Active,10,OTRS On-Premise SILVER,6/24/23 22:00,6/24/19 22:00,1,Canceled,Completed,Active,C2385,cancelled,10/25/17 0:00,6/24/23 23:59,cancelled,SILVER,On-Premise,Silver,7.0.8,auto,"['OTRSHideShowDynamicFields', 'OTRSQueueResponsible', 'OTRSServiceBasedQueueRouting', 'OTRSCIReferences', 'OTRSMasterSlave', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSCICustomSearch', 'OTRSSystemConfigurationHistory', 'OTRSCalendarResourcePlanning', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'SystemMonitoring']",6/21/23 10:05,GERMANY,3995,EUR,4/18/23 14:19,2874,epccsqiW,14072
Canceled,Completed,OTRS Subscription - Service BASIC,10,Contracts On-Premise Old,Old Basic,6/30/23 22:00,6/30/22 22:00,Expired,,Old Basic,6/30/23 22:00,6/30/13 22:00,1,Canceled,Completed,Expired,C0394,cancelled,6/30/13 22:00,6/30/23 23:59,cancelled,SILVER,On-Premise,Silver,5.0.16,manual,No feature add-ons,No data,GERMANY,3995,EUR,4/17/23 13:45,341,uMorL9Cy,18190
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,6/30/23 22:00,6/30/22 22:00,Expired,50,OTRS On-Premise GOLD,6/30/23 22:00,6/30/20 22:00,1,Canceled,Completed,Expired,C3101,cancelled,7/1/13 0:00,6/30/23 23:59,cancelled,GOLD,On-Premise,Gold,4.0.11,auto,"['FAQ', 'Survey', 'GeneralCatalog', 'ImportExport', 'iPhoneHandle', 'ITSMChangeManagement', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'OTRSBusiness']",2/8/23 13:54,AUSTRIA,9995,EUR,2/8/23 13:54,6356,uxKffLf0,12372
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,7/2/23 22:00,7/2/22 22:00,Active,10,OTRS SILVER,7/2/23 22:00,7/2/19 22:00,1,Canceled,Completed,Active,C2455,cancelled,7/2/19 22:00,9/18/24 22:00,active,SILVER,SaaS,Silver,8.0.35,managed,"['OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSHideShowDynamicFields', 'OTRSReady2AdoptWebServices', 'OTRSSystemConfigurationHistory', 'OTRSConfigurationManagement', 'OTRSCustomerSpecificServices', 'OTRSEscalationSuspend', 'OTRSServiceManagement', 'OTRSTicketInvoker', 'SaaSUX3Base', 'SaaSPortalConnector', 'OTRSPrimarySecondary', 'Survey']",5/3/23 7:27,GERMANY,4995,EUR,5/3/23 7:27,6328,41W93rIA,19232
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,7/25/23 22:00,7/26/22 22:00,Expired,50,OTRS GOLD,7/25/23 22:00,7/26/19 22:00,1,Canceled,Completed,Expired,C2438,cancelled,7/26/19 22:00,7/26/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.45,managed,"['OTRSSystemConfigurationHistory', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldDatabase', 'OTRSTicketForms', 'Survey', 'OTRSEscalationSuspend', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'SaaSUX3Base']",No data,UNITED STATES OF AMERICA,10995,USD,1/12/23 21:00,4271,Iyninr13,15304
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,7/29/23 22:00,7/29/22 22:00,Expired,50,OTRS GOLD,7/29/23 22:00,7/29/19 22:00,1,Canceled,Completed,Expired,C2429,cancelled,7/29/19 22:00,7/29/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.45,managed,"['OTRSSystemConfigurationHistory', 'OTRSRestorePendingInformation', 'OTRSBruteForceAttackProtection', 'OTRSDashboardNewsWidget', 'OTRSDynamicFieldDatabase', 'OTRSStatePreselectionResponseTemplates', 'SaaSPortalConnector', 'OTRSCustomerSpecificServices', 'OTRSCalendarResourcePlanning', 'SaaSUX3Base']",5/8/23 5:36,GERMANY,15995,EUR,5/8/23 7:55,1696,E12iWKMY,17722
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,7/31/23 22:00,7/31/22 22:00,Expired,50,OTRS On-Premise GOLD,7/31/23 22:00,7/31/19 22:00,1,Canceled,Completed,Expired,C2389,cancelled,8/1/07 0:00,7/31/23 23:59,cancelled,GOLD,On-Premise,Gold,7.0.42,auto,"['OTRSStatePreselectionResponseTemplates', 'OTRSReady2AdoptProcesses', 'OTRSMasterSlave', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldDatabase', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldWebService', 'SystemMonitoring']",5/8/23 10:08,GERMANY,9995,EUR,5/8/23 10:08,8872,ckwHlEph,17459
Canceled,Completed,OTRS Business Solution™ Managed GOLD,10,Contracts Managed Old,"OTRS Business Solution, Managed GOLD",8/2/23 22:00,8/2/22 22:00,Active,50,OTRS Business Solution‚ Managed GOLD,8/2/23 22:00,8/2/15 22:00,1,Canceled,Completed,Active,C1134,cancelled,8/2/15 22:00,8/2/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.45,managed,"['OTRSSystemConfigurationHistory', 'OTRSDynamicFieldDatabase', 'OTRSServiceCategories', 'SystemMonitoring', 'Survey', 'SaaSPortalConnector', 'OTRSMasterSlave', 'OTRSTicketWatchlist', 'OTRSHideShowDynamicFields', 'GeneralCatalog', 'ImportExport', 'ITSMChangeManagement', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'OTRSCalendarResourcePlanning', 'OTRSCustomerSpecificServices', 'SaaSUX3Base']",No data,SWITZERLAND,15600,EUR,5/15/23 10:26,294,tnV0JFvC,11622
Canceled,Completed,OTRS Contract - Service BASIC,10,Contracts On-Premise Old,Basic,8/4/23 22:00,8/4/22 22:00,Expired,,Basic,8/4/23 22:00,8/4/14 22:00,1,Canceled,Completed,Expired,C0892,cancelled,8/4/14 22:00,8/4/23 23:59,cancelled,SILVER,On-Premise,Silver,5.0.17,auto,"['FAQ', 'OTRSMasterSlave', 'OTRSTicketWorkflow', 'OTRSTicketMaskExtensions']",10/27/22 10:18,GERMANY,3995,EUR,No data,2349,f9eWxthk,13516
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,8/9/23 22:00,8/9/22 22:00,Expired,50,OTRS GOLD,8/9/23 22:00,8/9/21 22:00,1,Canceled,Completed,Expired,C3711,cancelled,8/9/21 22:00,8/9/23 23:59,cancelled,GOLD,SaaS,Gold,8.0.35,managed,"['OTRSCustomContactFields', 'OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSSystemConfigurationHistory', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSEscalationSuspend', 'OTRSServiceManagement', 'OTRSTicketAllocation', 'SaaSUX3Base']",No data,UNITED STATES OF AMERICA,12495,USD,4/21/23 19:59,7371,6uBEKBxY,10018
Canceled,Completed,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,8/15/23 22:00,8/15/23 22:00,Expired,50,OTRS On-Premise GOLD,8/15/23 22:00,8/15/22 22:00,2,Canceled,Completed,Expired,C4042,cancelled,8/15/22 22:00,8/15/23 23:59,cancelled,GOLD,On-Premise,Gold,8.0.27,auto,"['OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory']",1/13/23 10:51,GERMANY,14995,EUR,1/13/23 10:51,770,fQrjZSq2,12546
Canceled,Completed,OTRS SILVER ITSM Solution,10,Contracts Managed SOLS,OTRS SILVER ITSM Solution,8/15/23 22:00,8/15/22 22:00,Expired,10,OTRS SILVER ITSM Solution,8/15/23 22:00,8/15/22 22:00,1,Canceled,Completed,Expired,C4404,cancelled,8/15/22 22:00,8/15/23 23:59,cancelled,SILVER,SaaS,Silver,8.0.35,managed,"['OTRSReady2AdoptITSMProcesses', 'OTRSDynamicFieldCalculation', 'OTRSCustomerFrontendLinkObject', 'OTRSCustomContactFields', 'OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSDynamicFieldCI', 'OTRSSystemConfigurationHistory', 'OTRSHideShowDynamicFields', 'OTRSCIReferences', 'OTRSCIsInCustomerFrontend', 'OTRSDynamicFieldWebService', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSEscalationSuspend', 'OTRSPrimarySecondary', 'OTRSServiceManagement', 'SaaSUX3Base']",No data,GERMANY,6495,EUR,6/12/23 14:22,5760,0pwW2GF6,16881
Canceled,Completed,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,8/17/23 22:00,2/17/23 23:00,Active,50,OTRS GOLD,8/17/23 22:00,8/17/20 22:00,2,Partially Canceled,Completed,Active,C3079,cancelled,8/17/20 22:00,1/17/24 23:59,cancelled,GOLD,SaaS,Gold,7.0.46,managed,"['OTRSStatePreselectionResponseTemplates', 'OTRSSystemConfigurationHistory', 'OTRSMasterSlave', 'RBBHTTPHeaderSync', 'OTRSTicketInvoker', 'OTRSTicketForms', 'OTRSSpecificTicketNotifications', 'SaaSPortalConnector', 'OTRSDynamicFieldDatabase', 'OTRSCustomContactFields', 'OTRSCalendarResourcePlanning', 'OTRSAdjustSortTicketOverview', 'OTRSServiceBasedQueueRouting', 'SaaSUX3Base']",9/8/23 5:50,GERMANY,7995,EUR,5/17/23 10:32,862,TZ8IryLj,11403
Canceled,Completed,OTRS SILVER 15 CA,10,Contracts Managed OTRS,OTRS SILVER 15 CA,8/21/23 22:00,8/21/22 22:00,Expired,15,OTRS SILVER 15 CA,8/21/23 22:00,8/21/22 22:00,1,Canceled,Completed,Expired,C4412,cancelled,8/21/22 22:00,8/21/23 23:59,cancelled,SILVER,SaaS,Silver 15 CA,8.0.35,managed,"['OTRSDynamicFieldDatabase', 'OTRSAutomation', 'OTRSSystemConfigurationHistory', 'OTRSTicketForms', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSServiceManagement', 'SaaSUX3Base', 'SaaSPortalConnector']",No data,GERMANY,7995,EUR,6/6/23 14:18,5208,TWp7Ms7Y,19363
Canceled,Completed,OTRS On-Premise SILVER,20,Contracts On-Premise OTRS,OTRS On-Premise SILVER,8/25/23 22:00,8/25/23 22:00,Expired,15,OTRS On-Premise SILVER 15 CA,8/25/23 22:00,8/25/19 22:00,2,Canceled,Completed,Expired,C2528,cancelled,11/22/12 0:00,8/25/23 23:59,cancelled,SILVER,On-Premise,Silver 15 CA,7.0.11,auto,"['OTRSTicketForms', 'OTRSMasterSlave', 'OTRSEscalationSuspend', 'OTRSCustomerSpecificServices', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'ITSM', 'ImportExport', 'GeneralCatalog', 'ITSMCore', 'OTRSDynamicFieldWebService', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory']",8/2/22 9:08,SWEDEN,5995,EUR,10/25/23 9:17,3426,UShWU0HG,18165
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,8/31/23 22:00,8/31/22 22:00,Expired,10,OTRS On-Premise SILVER,8/31/23 22:00,8/31/21 22:00,1,Canceled,Completed,Expired,C3875,cancelled,3/31/21 22:00,3/31/24 22:00,cancelled,SILVER,On-Premise,Silver,7.0.31,auto,No feature add-ons,8/21/23 8:36,LUXEMBOURG,6995,EUR,8/28/23 13:42,8371,WyPzaplW,11780
Canceled,Completed,OTRS On-Premise PLATINUM,10,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,9/1/23 22:00,9/1/22 22:00,Expired,200,OTRS On-Premise PLATINUM,9/1/23 22:00,9/1/19 22:00,1,Canceled,Completed,Expired,C2464,cancelled,9/1/19 22:00,9/1/23 23:59,cancelled,PLATINUM,On-Premise,Platinum,6.0.21,auto,"['BullTicketActions', 'OTRSBusiness', 'NSCAgentAuth', 'FAQ', 'OTRSEscalationSuspend', 'BullAppointmentCalendar', 'BullCustomerInterface', 'BullCustomerDB', 'BullCustomerAuth', 'BullContractsEquipment', 'BullAPIExtensions', 'BullAgentInterface', 'BullTemplates', 'BullFAQ', 'BullTicketDynamicField']",No data,FRANCE,34995,EUR,9/8/23 11:33,8051,UkqAyHQ4,11892
Canceled,Completed,OTRS On-Premise PLATINUM,10,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,9/30/23 22:00,9/30/22 22:00,Active,200,OTRS On-Premise PLATINUM,9/30/23 22:00,8/31/19 22:00,1,Canceled,Completed,Active,C2542,cancelled,3/25/15 0:00,9/30/23 23:59,cancelled,PLATINUM,On-Premise,Platinum,7.0.38,auto,"['ImportExport', 'OTRSSystemConfigurationHistory', 'OTRSReady2AdoptWebServices', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldWebService', 'OTRSDynamicSenderAddresses', 'OTRSHideShowDynamicFields', 'OTRSTicketInvoker', 'OTRSReady2AdoptITSMProcesses', 'OTRSServiceCategories', 'OTRSDynamicFieldDatabase', 'OTRSMasterSlave', 'OTRSDynamicFieldCI', 'OTRSAdvancedEscalations', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCalendarResourcePlanning', 'OTRSAdvancedGenericAgent', 'ITSMCore', 'ITSMConfigurationManagement', 'GeneralCatalog', 'Survey', 'OTRSCustomerSpecificServices', 'SystemMonitoring']",11/19/21 7:49,GERMANY,34995,EUR,4/28/23 9:57,4041,vGFcrZOZ,11963
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,9/30/23 22:00,9/30/22 22:00,Active,70,OTRS GOLD,9/30/23 22:00,9/30/20 22:00,1,Canceled,Completed,Active,C3287,cancelled,12/31/19 23:00,12/31/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.44,managed,"['OTRSSystemConfigurationHistory', 'HRHTTPHeaderSync', 'SaaSUX3Base', 'OTRSMasterSlave', 'SaaSPortalConnector', 'OTRSTicketInvoker', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSServiceBasedQueueRouting', 'OTRSStatePreselectionResponseTemplates', 'Survey', 'OTRSTicketForms', 'OTRSCalendarResourcePlanning']",7/13/23 13:31,GERMANY,19995,EUR,7/13/23 13:31,4101,ozcMQDf4,10848
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,10/6/23 22:00,10/6/22 22:00,Expired,2,OTRS SILVER,10/6/23 22:00,10/6/21 22:00,1,Canceled,Completed,Expired,C3871,cancelled,10/6/21 22:00,10/6/23 23:59,cancelled,SILVER,SaaS,Silver,8.0.36,managed,"['SaaSPortalConnector', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSDynamicFieldDatabase', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",9/30/22 15:37,UNITED STATES OF AMERICA,"3.250,00",US-Dollar,10/9/23 9:57,880,yj4RHj0q,10138
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,10/7/23 22:00,10/7/22 22:00,Expired,50,OTRS GOLD,10/7/23 22:00,10/7/18 22:00,1,Canceled,Completed,Expired,C2040,cancelled,3/1/13 0:00,10/7/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.47,managed,"['OTRSSystemConfigurationHistory', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldDatabase', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSCustomerSpecificServices', 'SaaSUX3Base']",6/7/23 9:18,GERMANY,"9.995,00",Euro,6/7/23 9:18,9161,dmDzNxUt,18589
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,10/8/23 22:00,10/8/22 22:00,Active,50,OTRS GOLD,10/8/23 22:00,10/8/21 22:00,1,Canceled,Completed,Active,C3926,cancelled,10/9/17 0:00,7/16/24 22:00,cancelled,GOLD,SaaS,Gold,7.0.47,managed,"['OTRSStatePreselectionResponseTemplates', 'OTRSSystemConfigurationHistory', 'SystemMonitoring', 'SaaSPortalConnector', 'OTRSTicketTimeUnitDropdown', 'OTRSTicketInvoker', 'OTRSMasterSlave', 'OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSDynamicFieldDatabase', 'ITSMIncidentProblemManagement', 'OTRSCalendarResourcePlanning', 'ITSMServiceLevelManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'SaaSUX3Base', 'OTRSCustomerSpecificServices', 'TimeAccounting']",4/26/22 8:14,GERMANY,"17.495,00",Euro,5/26/23 7:40,651,J7fcIX2J,18800
Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,10/23/23 22:00,10/23/22 22:00,Expired,10,OTRS On-Premise SILVER,10/23/23 22:00,10/23/22 22:00,1,Canceled,Completed,Expired,C4580,cancelled,10/24/18 0:00,10/23/23 23:59,cancelled,SILVER,On-Premise,Silver,7.0.23,auto,"['OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSReady2AdoptProcesses', 'OTRSSystemConfigurationHistory', 'OTRSCustomContactFields']",9/19/22 11:10,AUSTRIA,"7.994,00",Euro,6/14/23 9:25,9966,Q59K5CoE,11352
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,10/25/23 22:00,10/25/22 22:00,Expired,50,OTRS On-Premise GOLD,10/25/23 22:00,10/25/22 22:00,1,Canceled,Completed,Expired,C4504,cancelled,10/26/15 0:00,10/25/23 23:59,cancelled,GOLD,On-Premise,Gold,5.0.20,managed,"['OTRSBusiness', 'ITNTask', 'TimeAccounting', 'OTRSMasterSlave', 'OTRSAdminCustomerIDService', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ImportExport', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'GeneralCatalog', 'FAQ', 'ITSMCore', 'OTRSDynamicFieldConfigItem', 'OTRSTicketWorkflow']",4/20/23 13:11,GERMANY,"9.995,00",Euro,4/20/23 13:11,2291,wVrURoeZ,11935
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,10/31/23 23:00,10/31/22 23:00,Active,10,OTRS SILVER,10/31/23 23:00,10/31/19 23:00,1,Canceled,Completed,Active,C2665,cancelled,10/31/19 23:00,10/31/23 23:59,cancelled,SILVER,SaaS,Silver,8.0.37,managed,"['SaaSPortalConnector', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'SaaSUX3Base']",No data,SWITZERLAND,"4.995,00",Euro,8/14/23 14:22,8612,tnDSMzaT,19538
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,10/31/23 23:00,10/31/22 23:00,Expired,50,OTRS GOLD,10/31/23 23:00,10/31/19 23:00,1,Canceled,Completed,Expired,C2664,cancelled,10/31/19 23:00,10/31/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.47,managed,"['OTRSSystemConfigurationHistory', 'OTRSHideShowDynamicFields', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base']",No data,SWITZERLAND,"15.995,00",Euro,8/14/23 14:22,9640,tnDSMzaT,10298
Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,10/31/23 23:00,10/31/22 23:00,Active,50,OTRS On-Premise GOLD,10/31/23 23:00,10/31/20 23:00,1,Canceled,Completed,Active,C3236,cancelled,3/1/14 0:00,10/31/23 23:59,cancelled,GOLD,On-Premise,Gold,3.3.7,auto,"['GeneralCatalog', 'ImportExport', 'iPhoneHandle', 'ITSMConfigurationManagement', 'ITSMCore', 'OTRSTicketMaskExtensions', 'OTRSDynamicFieldDatabase', 'FAQ', 'Survey', 'SystemMonitoring', 'TimeAccounting']",3/6/23 8:15,GERMANY,"9.995,00",Euro,3/6/23 8:15,6865,lgtYno04,11288
